2025/09/13 03:57:04 - mmengine - INFO - Epoch(train)  [1][ 750/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:49:29  time: 1.0921  data_time: 0.0040  memory: 12346  loss: 0.5859  loss_rpn_cls: 0.0541  loss_rpn_bbox: 0.1183  loss_cls: 0.1903  acc: 93.7500  loss_bbox: 0.2231  aux_loss: 0.0001
2025/09/13 03:57:59 - mmengine - INFO - Epoch(train)  [1][ 800/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:47:28  time: 1.1016  data_time: 0.0040  memory: 12079  loss: 0.4861  loss_rpn_cls: 0.0536  loss_rpn_bbox: 0.0915  loss_cls: 0.1695  acc: 99.8047  loss_bbox: 0.1714  aux_loss: 0.0001
2025/09/13 03:58:56 - mmengine - INFO - Epoch(train)  [1][ 850/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:46:47  time: 1.1377  data_time: 0.0039  memory: 12080  loss: 0.3973  loss_rpn_cls: 0.0421  loss_rpn_bbox: 0.0578  loss_cls: 0.1610  acc: 98.0469  loss_bbox: 0.1364  aux_loss: 0.0001
2025/09/13 03:59:53 - mmengine - INFO - Epoch(train)  [1][ 900/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:46:02  time: 1.1364  data_time: 0.0039  memory: 12079  loss: 0.5471  loss_rpn_cls: 0.0442  loss_rpn_bbox: 0.1282  loss_cls: 0.1797  acc: 84.7656  loss_bbox: 0.1950  aux_loss: 0.0001
2025/09/13 04:00:50 - mmengine - INFO - Epoch(train)  [1][ 950/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:45:33  time: 1.1457  data_time: 0.0040  memory: 12080  loss: 0.4660  loss_rpn_cls: 0.0316  loss_rpn_bbox: 0.0630  loss_cls: 0.1704  acc: 90.0391  loss_bbox: 0.2009  aux_loss: 0.0001
2025/09/13 04:01:49 - mmengine - INFO - Exp name: MoE_20250913_034234
2025/09/13 04:01:49 - mmengine - INFO - Epoch(train)  [1][1000/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:46:02  time: 1.1813  data_time: 0.0040  memory: 12080  loss: 0.6427  loss_rpn_cls: 0.0443  loss_rpn_bbox: 0.0858  loss_cls: 0.2416  acc: 78.3203  loss_bbox: 0.2709  aux_loss: 0.0001
2025/09/13 04:02:47 - mmengine - INFO - Epoch(train)  [1][1050/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:45:32  time: 1.1508  data_time: 0.0039  memory: 12081  loss: 0.5597  loss_rpn_cls: 0.0429  loss_rpn_bbox: 0.0890  loss_cls: 0.1896  acc: 93.9453  loss_bbox: 0.2382  aux_loss: 0.0001
2025/09/13 04:03:44 - mmengine - INFO - Epoch(train)  [1][1100/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:44:39  time: 1.1371  data_time: 0.0040  memory: 12081  loss: 0.4929  loss_rpn_cls: 0.0349  loss_rpn_bbox: 0.0711  loss_cls: 0.1984  acc: 97.0703  loss_bbox: 0.1884  aux_loss: 0.0001
2025/09/13 04:04:40 - mmengine - INFO - Epoch(train)  [1][1150/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:43:32  time: 1.1277  data_time: 0.0039  memory: 12080  loss: 0.5267  loss_rpn_cls: 0.0516  loss_rpn_bbox: 0.0781  loss_cls: 0.1748  acc: 86.9141  loss_bbox: 0.2221  aux_loss: 0.0001
2025/09/13 04:05:37 - mmengine - INFO - Epoch(train)  [1][1200/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:42:50  time: 1.1446  data_time: 0.0040  memory: 12081  loss: 0.4600  loss_rpn_cls: 0.0392  loss_rpn_bbox: 0.0554  loss_cls: 0.1773  acc: 89.2578  loss_bbox: 0.1880  aux_loss: 0.0001
2025/09/13 04:06:36 - mmengine - INFO - Epoch(train)  [1][1250/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:42:56  time: 1.1813  data_time: 0.0040  memory: 12231  loss: 0.3913  loss_rpn_cls: 0.0352  loss_rpn_bbox: 0.0469  loss_cls: 0.1561  acc: 99.8047  loss_bbox: 0.1529  aux_loss: 0.0001
2025/09/13 04:07:34 - mmengine - INFO - Epoch(train)  [1][1300/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:42:08  time: 1.1441  data_time: 0.0041  memory: 12080  loss: 0.4019  loss_rpn_cls: 0.0422  loss_rpn_bbox: 0.0658  loss_cls: 0.1380  acc: 84.9609  loss_bbox: 0.1558  aux_loss: 0.0001
2025/09/13 04:08:32 - mmengine - INFO - Epoch(train)  [1][1350/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:41:57  time: 1.1731  data_time: 0.0039  memory: 12081  loss: 0.4482  loss_rpn_cls: 0.0403  loss_rpn_bbox: 0.0590  loss_cls: 0.1483  acc: 94.3359  loss_bbox: 0.2006  aux_loss: 0.0001
2025/09/13 04:09:32 - mmengine - INFO - Epoch(train)  [1][1400/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:42:04  time: 1.1917  data_time: 0.0040  memory: 12085  loss: 0.5921  loss_rpn_cls: 0.0457  loss_rpn_bbox: 0.1226  loss_cls: 0.1876  acc: 97.0703  loss_bbox: 0.2360  aux_loss: 0.0001
2025/09/13 04:10:29 - mmengine - INFO - Epoch(train)  [1][1450/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:41:10  time: 1.1428  data_time: 0.0041  memory: 12081  loss: 0.4880  loss_rpn_cls: 0.0368  loss_rpn_bbox: 0.0585  loss_cls: 0.1847  acc: 82.4219  loss_bbox: 0.2078  aux_loss: 0.0001
2025/09/13 04:11:27 - mmengine - INFO - Epoch(train)  [1][1500/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:40:33  time: 1.1586  data_time: 0.0039  memory: 12079  loss: 0.4919  loss_rpn_cls: 0.0353  loss_rpn_bbox: 0.0810  loss_cls: 0.1765  acc: 99.2188  loss_bbox: 0.1990  aux_loss: 0.0001
2025/09/13 04:12:24 - mmengine - INFO - Epoch(train)  [1][1550/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:39:45  time: 1.1486  data_time: 0.0039  memory: 12079  loss: 0.4613  loss_rpn_cls: 0.0433  loss_rpn_bbox: 0.0596  loss_cls: 0.1741  acc: 85.3516  loss_bbox: 0.1843  aux_loss: 0.0001
2025/09/13 04:13:22 - mmengine - INFO - Epoch(train)  [1][1600/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:38:50  time: 1.1433  data_time: 0.0040  memory: 12081  loss: 0.4448  loss_rpn_cls: 0.0316  loss_rpn_bbox: 0.0542  loss_cls: 0.1867  acc: 85.7422  loss_bbox: 0.1722  aux_loss: 0.0001
2025/09/13 04:14:21 - mmengine - INFO - Epoch(train)  [1][1650/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:38:35  time: 1.1829  data_time: 0.0040  memory: 12080  loss: 0.4150  loss_rpn_cls: 0.0187  loss_rpn_bbox: 0.0315  loss_cls: 0.1900  acc: 97.4609  loss_bbox: 0.1747  aux_loss: 0.0001
